,id,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,duration_int,duration_type
2140,as2141,s2141,movie,i'd give my life,edwin l. marin,"tom brown, sir guy standing, frances drake, janet beecher",,,1936,13+,74 min,suspense,"gangster buck gordon hopes his son nick will follow in his criminal footsteps, but his efforts are foiled by his ex-wife, who has married governor bancroft (standing). furious, buck blackmails his ex-wife, threatening to expose her shady past to her new husband. nick comes to his mother's aid by shooting and killing his father, but refuses to give a motive, even when he is sentenced to hang for the crime. based on the play, ""the noose.""",86,74,min
2141,as2142,s2142,tv show,"i, caesar: the rise and fall of the roman empire",,,,,1997,18+,1 Season,"documentary, special interest","this classic series explores the public and private lives of six rulers of ancient rome: julius caesar, augustus, nero, hadrian, constantine and justinian. their careers were defined by bloody battles, far-reaching innovations and profound corruption. together, they paint a picture of the sophisticated highs and brutal lows of the roman empire, its sensational birth, heyday and final decline.",38,1,season
2142,as2143,s2143,tv show,i was possessed,,,,,2015,tv-14,1 Season,tv shows,"i was possessed chronicles present day demonic possession and exorcism firsthand. through first person accounts and recreations, you'll hear from the possessed and from family and friends who witnessed and experienced their strange and disturbing changes.",80,1,season
2143,as2144,s2144,movie,i was not ready da,aravind sa,aravind sa,,,2020,16+,77 min,"arts, entertainment, and culture, comedy","imagine 2 flowers pollinating onscreen for an hour, that's 'sa's- i was not ready da,' a show for the whole family; to watch separate separately! from his teenage love for white people and chatrooms and socialist strip club visits in the u.s., to shocking sanskrit tutors and provoking news anchors in their own shows, sa narrates hilarious tales.",74,77,min
2144,as2145,s2145,tv show,i survived . . .,,,,,2008,tv-14,1 Season,tv shows,i survived incorporates interviews with stylized recreations to tell the stories of people who overcame unbelievable circumstances that changed their lives forever.,52,1,season
2145,as2146,s2146,tv show,i shouldn't be alive,,eric meyers,,,2010,13+,3 Seasons,"documentary, drama","re-enactments of real-life tales of human survival against the savage elements, dangerous climates and physical hazards.",17,3,season
2146,as2147,s2147,movie,i need you to kill,j. elvis weinstein,"tom segura, chad daniels, pete lee",,,2017,g,98 min,"arts, entertainment, and culture, comedy, documentary","i need you to kill follows three american comics - chad daniels, pete lee, and tom segura on a six show tour through three of the world's newest stand-up comedy scenes: hong kong, singapore, and macau. the film explores the anxieties and surprises of taking your act halfway around the world as well as giving a ground-floor glimpse into asia's newest growth industry - stand-up comedy.""",31,98,min
2147,as2148,s2148,movie,i love toy trains - ticket to ride,tom mccomas,jeff mccomas,,,2013,all,51 min,"kids, special interest","one of the best-selling kid series in the country. parents' choice award winner. rave reviews in the national media. see real and toy trains in action - a large outdoor g-gauge exhibit, ""oh no"" bloopers and the toe-tapping music of james coffey.",39,51,min
2148,as2149,s2149,movie,i love toy trains - all aboard,tom mccomas,jeff mccomas,,,2011,all,38 min,"documentary, kids, special interest","steamers, diesels zipping around curves, through tunnels, and over bridges. fave candies being loaded and unloaded by lionel accessories. toe-tapping music of james coffey and a fun spirit that will thrill and delight young and old alike.",88,38,min
2149,as2150,s2150,tv show,i love dick,,"kevin bacon, kathryn hahn, griffin dunne, roberta colindrez",united states,,2017,18+,1 Season,"comedy, drama, romance","adapted from the lauded feminist novel, i love dick is set in a colorful academic community in marfa, texas. it tells the story of a struggling married couple, chris and sylvere, and their obsession with a charismatic professor named dick. told in rashomon-style shifts of pov, i love dick charts the unraveling of a marriage, the awakening of an artist and the deification of a reluctant messiah.",40,1,season
2150,as2151,s2151,movie,i had a bloody good time at house harker,clayton cogswell,"jacob givens, derek haugen, noel carroll, whitney moore",,,2017,16+,80 min,"comedy, horror",it's been generations since the harkers' great-great grandfather killed the one-and-only count dracula. now the harker brothers and their best friend ned are a town joke-until a real vampire turns up!,2,80,min
2151,as2152,s2152,movie,i cover the waterfront,james cruze,"ben lyon, claudette colbert",,,1933,pg-13,61 min,drama,an investigative reporter romances a suspected smuggler's daughter.,50,61,min
2152,as2153,s2153,movie,i capture the castle,tim fywell,"romola garai, henry thomas, rose byrne, bill nighy, richard shelton, tara fitzgerald, marc blucas, henry cavill, sinéad cusack",,,2003,r,113 min,"arthouse, drama, international","a love story set in 1930s england that follows 17-year-old cassandra mortmain, and the fortunes of her eccentric family, struggling to survive in a decaying english castle.",56,113,min
2153,as2154,s2154,movie,i can't believe i'm telling you this,mike christie,,,,2009,13+,61 min,documentary,"we live in a world where prostate cancer grips two thirds of men before the age of 80. yet a culture of silence surrounds this uncomfortable disease. i can't believe i'm telling you this charts a year in the life of three very different men dealing with prostate cancer, who have found strength and each other, online.",75,61,min
2154,as2155,s2155,movie,i bury the living,albert band,"richard boone, tehodore bikel, peggy maurer, howard i. smith",,,1958,pg-13,77 min,horror,"a bone-chilling story of cemetary manager robert craft (boone), a disturbed man who comes to believe that he is actually god. robert discovers that when he sticks a black pin into a wall-sized map of the cemetary, he can cause the owner of that plot to die. after several such untimely deaths, robert believes he has the power of life and death. but will robert still believe this once he discovers the true secret behind these deaths?",26,77,min
2155,as2156,s2156,movie,i am the flash,john karas,"john karas, rachel levinson-emley",,,2015,7+,8 min,"action, comedy","barry is given a ""flash"" t-shirt from his girlfriend that awakens a repressed delusion of super-speed that proves to be more than they both bargained for.",28,8,min
2156,as2157,s2157,movie,i am road comic,jordan brady,"maria bamford, marc maron, doug benson, alonzo bodden, jordan brady, wayne federman, judah friedlander, nikki glaser, pete holmes, kyle kinane, w. kamau bell, t.j. miller, jim norton, kristopher tinkle",,,2014,18+,68 min,"arts, entertainment, and culture, comedy, special interest","people are fascinated more than ever about what drives comedians to do what they do and, more importantly, how they pull it off. director and comedian, jordan brady, explore these questions and more in this documentary film.",30,68,min
2157,as2158,s2158,tv show,hyperdrive,,"nick frost, dan antopoloski, miranda hart, stephen evans, petra massey, paterson joseph.",,,2007,tv-pg,2 Seasons,comedy,"the crew of the hms camden lock return for another season of the critically acclaimed and international award winning sci-fi comedy. it's 2152 and commander henderson and his team are powering their way through the galaxy once again, still promoting the tourist wonders and business opportunities of the uk.",59,2,season
2158,as2159,s2159,movie,hyena road,paul gross,"rossif sutherland, paul gross, christine horne, allan hawco, clark johnson",,,2016,r,120 min,"action, military and war","three men, three different paths, caught in conflict but brought together to save lives: a highly skilled sniper who can't think of his targets as human, an intelligence officer who has never killed while on duty, and a legendary afghan warrior who left war behind but gets pulled back to battle.",87,120,min
2159,as2160,s2160,tv show,hustle,,"robert glenister, robert vaughn, rob jarvis, adrian lester, marc warren, jaime murray, matt di angelo, kelly adams, bill bailey",,,2012,16+,8 Seasons,"action, comedy, drama","an action-packed blend of humour and intrigue, following the fortunes of a gang of expert cons on the loose in london. they are specialists in the way of the grifter and all are keen to liberate cash from the amoral and undeserving. from faking film sets and expensive paintings to double-crossing the duplicitous head of a bank's security system. the con is on.",93,8,season
2160,as2161,s2161,movie,hurricane at pilgrim hill,richard l bare,"clem bevans, cecil kellaway, david bruce, virginia grey, syd saylor, leslie banning",,,1950,pg,73 min,comedy,"sam ""bigmouth"" smedley travels to pilgrim hill, massachusets, to ""help"" his unhappy daughter janet. sam soon learns that the cause is janet's lawyer husband tom's troublesome biggest client, jonathan smith, who owns and controls most of pilgrim hill. the controlling smith even refuses to allow his daughter, sally, to marry her poor, but kind, sweetheart steve. sam kidnaps smith and brings him to a small deserted island off the coast. he then performs an old indian rain dance to create a storm to make smith disappear. the dance works too well, a hurricane springs up, and smith disappears in the storm. the local sheriff charges sam with his murder. but is smith really dead? a goofy, fun farce with a rare starring role for character actor clem bevans.",86,73,min
2161,as2162,s2162,tv show,hunting isis,,,,,2018,tv-ma,1 Season,"documentary, special interest","completely unpaid and unsupported by their governments, western volunteers have travelled to the middle east to rejoin the fight against isis.",6,1,season
2162,as2163,s2163,tv show,hunting hitler,,dave hoffman,,,2018,tv-pg,3 Seasons,"documentary, drama, special interest","in ""hunting hitler,"" an fbi cold case that has laid dormant for 70 years leads a group of world-renown investigators on the ultimate manhunt to finally answer the question: did adolf hitler survive world war ii?",15,3,season
2163,as2164,s2164,tv show,hunters,,"al pacino, logan lerman, jerrika hinton, lena olin, saul rubinek, carol kane, josh radnor, greg austin, tiffany boone, louis ozawa, kate mulvany, dylan baker",united states,,2020,18+,1 Season,"adventure, drama","inspired by true events, hunters follows a diverse band of nazi hunters in 1977 new york city who discover that hundreds of escaped nazis are living in america. and so, they do what any bad-ass vigilante squad would do: they set out on a bloody quest for revenge and justice. but they soon discover a far-reaching conspiracy and must race against time to thwart the nazis’ new genocidal plans.",60,1,season
2164,as2165,s2165,tv show,hunted,,jonathan smith,,,2019,13+,4 Seasons,"action, suspense, unscripted",the opening scene of hunted series 4 sees the crack squad of hunters launch a helicopter to track a boat off the northwest coast of the uk. the vessel is heading at speed towards liverpool docks carrying six teams of fugitives determined to evade capture for the next 25 days.,21,4,season
2165,as2166,s2166,tv show,hunderby,,"alexandra roach, alex macqueen, julia davis, rufus jones",,,2015,tv-ma,2 Seasons,"comedy, drama","set in an isolated rural parish in the early 1800s, hunderby is a twisted austen world of doomed romance, closet homosexuality and accidental incest. it's period drama deconstructed by the dark and absurd humor that has become julia davis' trademark.",37,2,season
2166,as2167,s2167,movie,hunan: the other world of avatar,laurence thiriat,,,,2017,7+,52 min,"documentary, special interest","zhangjiajie national park, in hunan, china, is one of the most beautiful parks in the world. the mountains stand like swords, the peaks like small levitating territories that emerge from the clouds below. this unique landscape caught the attention of american director james cameron. he traveled here to find inspiration for the blockbuster movie avatar and its mysterious fictional planet, pandora.",90,52,min
2167,as2168,s2168,tv show,humans,,"gemma chan, colin morgan, tom goodman-hill, katherine parkinson, will tudor, emily berrington",,,2018,tv-14,3 Seasons,"drama, science fiction, suspense","in series 3 of the hit sci-fi drama, a year has passed since the synths gained consciousness, but they're fighting to survive in a world that hates and fears them.",21,3,season
2168,as2169,s2169,movie,human flow,ai weiwei,,,,2017,pg-13,141 min,documentary,"artist, activist and director ai weiwei captures the global refugee crisis - the greatest human displacement since world war ii - i in this breathtakingly epic film journey human flow.",3,141,min
2169,as2170,s2170,movie,hud,martin ritt,"paul newman, melvyn douglas, patricia neal, brandon de wilde, whit bissell, crahan denton",,,1963,7+,112 min,"drama, western","paul newman stars as hud bannon, the rebellious son of a respectable rancher who's continually at odds with his aging father.",90,112,min
2170,as2171,s2171,movie,howie mandel presents: howie mandel at the howie mandel comedy club,brian volk-weiss,howie mandel,,,2019,g,56 min,"arts, entertainment, and culture, comedy, special interest","howie mandel presents howie mandel at the howie mandel comedy club is howie's first stand-up comedy special in over 20 years! after being a mainstay on the stand-up comedy circuit for 40 years, howie takes the stage at the comedy club that bears his name in atlantic city, nj. 8 out of 10 critics agree.",61,56,min
2171,as2172,s2172,tv show,howards end,,"hayley atwell, philippa coulthard, matthew macfadyen, alex lawther, joe bannister, donna banya, tracey ullman, bessie carter, joseph quinn, rosalind eleazar",,,2018,tv-14,1 Season,"drama, special interest",the schlegel sisters are two independent and unconventional sisters seeking love and meaning as they navigate an ever-changing world.,18,1,season
2172,as2173,s2173,movie,how we got gay,marc de guerre,,,,2016,13+,43 min,"documentary, lgbtq","this film tells the incredible story of how gay men and women went from being the ultimate outsiders to occupying the halls of power. society looked at homosexuality not just as a subculture apart from the mainstream, but a community of people who were sick and deviant. how did members of this community come to exert such a profound influence on our cultural, political and social lives?",12,43,min
2173,as2174,s2174,movie,how not to die,,"dr. michael greger, dr. john mcdougall",,,2016,18+,82 min,"documentary, special interest","the majority of premature deaths can be prevented through simple changes in diet and lifestyle. in how not to die, dr. michael greger examines the fifteen top causes of death in america-heart disease, various cancers, diabetes, high blood pressure, and more. he explains how nutrition and lifestyle can sometimes trump prescription pills and other approaches, freeing us to live healthier lives.",60,82,min
2174,as2175,s2175,tv show,how i met your mother,,"josh radnor, jason segel, cobie smulders",,,2014,tv-pg,10 Seasons,comedy,"throw away the playbook for good! in the series' hilarious final season, you're invited to barney and robin's epic wedding weekend, and we get to know ted's – wait for it – ""the one""!",3,10,season
2175,as2176,s2176,movie,how china got rich,michael wood,,,,2019,13+,57 min,"documentary, special interest","over the last 40 years, china has been transformed out of all recognition. the scale of its growth and the sheer speed of change has been astonishing. the country has seen the largest lifting of people out of poverty that has ever taken place in human history. how did an impoverished and backward communist country become an engine of global capitalism? what lies ahead for this economic behemoth?",6,57,min
2176,as2177,s2177,tv show,how 2,,"fred dinenage, gareth jones, carol vorderman",,,1990,all,1 Season,kids,"how 2 is a world-famous children's programme dedicated to science and general trivia. originally aired in 1966 under the title how, tvs brought it back to life in 1990. though the name was changed, the format stayed the same: three presenters sit around a table, and ask rhetorical questions",76,1,season
2177,as2178,s2178,movie,house on haunted hill (in color),william castle,"vincent price, carol ohmart, richard long, elisha cook",,,1958,13+,76 min,"drama, horror, suspense","price stars as a suave, eccentric millionaire who invites five guests to spend the night in a sinister haunted house, offering each $10,000 but only if they survive until morning! restored and in color!",1,76,min
2178,as2179,s2179,movie,house of sand and fog,vadim perelman,"jennifer connelly, ben kingsley, shohreh aghdashloo, ron eldard, frances fisher, kim dickens, jonathan ahdout, navi rawat",,,2004,r,126 min,"arthouse, drama","massoud amir behrani has spent most of his savings trying to enhance his daughter's chances of a good marriage. once she is married, he spends the remaining funds on a house at an auction, putting himself in the middle of a legal tussle with the property's legal owner who's a former drug addict.",49,126,min
2179,as2180,s2180,movie,house,steve miner,"william katt, george wendt",,,1986,r,92 min,horror,"horror novelist roger cobb is a man on the edge, reeling from his recent divorce, haunted by the mysterious disappearance of his young son, and struggling with his new book about his traumatic experiences in vietnam. but when he moves into the strange house left to him by his late aunt, roger's precarious sanity comes under siege by nightmares.",63,92,min
2180,as2181,s2181,movie,hotel coolgardie,pete gleeson,,australia,,2017,13+,84 min,documentary,"in remotest red-dust australia is the sleepy mining town of coolgardie. when two finnish girls take jobs in the town's pub, they find themselves in a trial of endurance, and soon realise that pouring pints is the least of their work. amusing, disturbing, and thoroughly bizarre, this candid documentary reveals the struggles of adapting to life in an insular community.",21,84,min
2181,as2182,s2182,tv show,hot mess millionaire,,dr. venus opal reese,,,2020,tv-ma,1 Season,"documentary, special interest, unscripted","from the ""mean streets"" of baltimore, md to stanford ph.d. to black woman millionaire, dr. venus opal reese reveals the ""raw and uncut"" reality of what it really takes to be ""self-made.""",88,1,season
2182,as2183,s2183,movie,hot guys with guns,doug spearman,"marc anthony samuel, brian mcardle, trey mccurley",,,2014,18+,111 min,"action, comedy, lgbtq","if you can imagine lethal weapon with mel gibson and danny glover as younger, hotter ex-boyfriends, you'll have the basis for hot guys with guns, a modern take on the old-fashioned detective story. it's chinatown meets boystown.",53,111,min
2183,as2184,s2184,movie,hot buttered rum,baeble music,,,,2011,nr,38 min,music videos and concerts,hot buttered run bring a good ol' foot-stompin' time on the lower east side.,88,38,min
2184,as2185,s2185,movie,hostile border,"michael dwyer, kaitlin mclaughlin","veronica sixtos, roberto urbina, julio cedillo, jorge a. jimenez, jesse garcia, maria del carmen farias",united states,,2016,r,84 min,"action, drama, western","when she's deported to méxico, claudia must choose between reconciling with her estranged father or partnering with a dangerous smuggler to return to the u.s.",28,84,min
2185,as2186,s2186,movie,horse tribe,janet kern,,,,2014,pg,57 min,"special interest, western","legendary as one of america's greatest horse tribes, the 21st century nez perce decided to bring horses back to their land and lives with the unlikely help of a charismatic navajo horseman, rudy shebala.",15,57,min
2186,as2187,s2187,tv show,horrid henry,,"lizzie waterworth, emma tate, tamsin heatley, wayne forester",,,2014,all,3 Seasons,"animation, kids","ever get the feeling that life just isn't fair? henry gets that feeling, all of the time. of course he's only a kid, but with a perfect little brother called peter, a mum and dad who'd love him dearly if only he'd stop behaving, well, like a kid, and a moody girl next door who's on a mission to make henry's life miserable, who can blame him?",69,3,season
2187,as2188,s2188,tv show,horrible science,,"chris martin, letty butler, tom bell, ben miller",,,2015,tv-nr,1 Season,"comedy, kids","the first ever series based on the well known books of the same name published by scholastic. originally produced for citv, abc and discovery and now available exclusively to amazon prime. horrible science is a spoof of a tv science show with behind the scenes and shiny floor drama starring ben miller.",97,1,season
2188,as2189,s2189,movie,hope ranch,rex piano,"bruce boxleitner, lorenzo lamas, barry corbin, gail o'grady, laura johnson, brian gross, j.d. pardo, richard lee jackson, isabelle 'isabell' howell, brad hawkins, nicholas 'nico' hill, stephen wozniak, tina illman, clint jung",,,2002,pg-13,90 min,"kids, western","former police officer and marine j.t. hope starts a program for troubled teens on his ranch, circle hope ranch, to help juvenile delinquents get started on a path away from crime and drugs through honest labor and teamwork.",76,90,min
2189,as2190,s2190,movie,hope lost,david petrucci,"michael madsen, danny trejo, francesca agostini",,,2016,g,95 min,"drama, suspense","a young girl, bored with her small-town, dreams of a more glamorous life. at a club, she meets gabriel, who claims to be a tv producer and wants to cast her in a reality tv show in italy. when she arrives, she realizes this is a ruse when she is sold to a pimp. things take an even darker turn with the arrival of ettore, a sadist who intends to torture her and another young woman in a snuff movie.",84,95,min
2190,as2191,s2191,movie,hooplakidz nursery rhyme time - part 2,hooplakidz,"annie, ben, mango",,,2019,all,17 min,"animation, kids","hooplakidz presents the popular nursery rhymes movie which will help children learn and have fun at the same time.follow annie, ben and mango as they move to ""humpty dumpty"", ""if you're happy and you know it"", ""school bus song"" and many more! have a hoopla time!",31,17,min
2191,as2192,s2192,movie,honeymoon limited,arthur lubin,"neil hamilton, george ""gabby"" hayes, june filmer, joy filmer, irene hervey, russell hicks",,,1935,13+,72 min,"comedy, drama","discouraged and unsuccessful writer dick gordon (hamilton) concocts a plan to earn money and get publicity by walking from new york to san francisco in six months, then writing a book on his experiences. along the way, a horrible storm forces dick to take refuge in what he believes to be a deserted, remote cabin. however, he finds a runaway and her two sisters also hiding out there. but all are placed in danger when the cabin's owner shows up, along with his gangster pals, to retrieve their stolen money, which is hidden in the cabin. never one to miss an opportunity, dick is ecstatic to finally find an exciting true story worth writing about, but will he survive long enough to pen his book?",12,72,min
2192,as2193,s2193,movie,honest thief,mark williams,"liam neeson, kate walsh, robert patrick, anthony ramos, jeffrey donovan, jai courtney",united states,,2020,pg-13,99 min,"action, suspense","wanting to lead an honest life, a notorious bank robber (liam neeson) turns himself in, only to be double-crossed by two ruthless fbi agents.",29,99,min
2193,as2194,s2194,tv show,honest men,,"tripp ali, donta hensley, king david, gary lavard, devon toran",,,2017,tv-nr,1 Season,"drama, lgbtq, suspense","prepare for an open and honest conversation between fathers, their sons, and the boy next door. we meet colby [king david] who is dealing with the death of his father; returning to his childhood home after four years of being away. and next door lives the infamous mark [donta hensley], a man who is known up and down the block for his temper and violent ways. then there's jt [tripp ali].",28,1,season
2194,as2195,s2195,tv show,homemade,,,,,2009,all,1 Season,"special interest, unscripted","homemade is the biggest renovation competition ever attempted on television. ten talented designers from around australia will compete for a $100,000 cash prize when they take on the biggest challenge of their lives - to completely makeover two suburban family homes every week.",4,1,season
2195,as2196,s2196,tv show,homecoming,,"janelle monáe, hong chau, chris cooper, stephan james",united states,,2020,16+,2 Seasons,"drama, suspense","start with season two and experience a new mystery when jackie (janelle monáe) finds herself floating in a boat in the middle of a lake, with no memory of how she got there – or even who she is. her search for identity will lead her into the heart of the geist group, an unconventional wellness company behind the controversial homecoming initiative.",3,2,season
2196,as2197,s2197,movie,home sweet home,juan mas,"natasha bure, ben elliot",,,2020,g,84 min,"comedy, special interest","a young, flirtatious barista is bored with her social lifestyle and longs for real love. so when an eligible, handsome guy walks into her coffee shop, she turns on the charm, but he doesn't respond to her flirting like men usually do. when she discovers that he runs a ministry that builds affordable housing, she decides to volunteer.",1,84,min
2197,as2198,s2198,movie,home for the holidays,jodie foster,"holly hunter, robert downey jr., anne bancroft, dylan mcdermott, geraldine chaplin, steve guttenberg, claire danes, david strathairn",,,1995,pg-13,103 min,"comedy, drama","claudia larson is heading home for yet another chaotic and exasperating family thanksgiving. but a new visitor offers some interesting possibilities. if they can duck the flying turkeys, this romance may just have a chance.",37,103,min
2198,as2199,s2199,tv show,home fires,,"samantha bond, francesca annis, daisy badger, leanne best, mark bazeley, clare calbraith, chris coghill, ruth gemmell, frances grey, leila mimmack, mike noble, claire price, claire rushbrook, daniel ryan, ed stoppard, mark umbers, alexandre willaume, fenella woolgar",,,2017,tv-pg,2 Seasons,"drama, historical, military and war","amidst the battle of britain, some of great paxford's women find that the war throws off peacetime limitations, allowing them to flourish in unexpected ways-testing relationships, friendships, and loyalties as never before.",70,2,season
2199,as2200,s2200,tv show,home and away,,"roger oakley, vanessa downing, alex papps, sharyn hodgson, adam willits, helena bozich, kate ritchie, nicolle dickson, judy nunn, ray meagher, norman coburn, frank lloyd, sheila kennelly, greg benson, justine clarke, craig thomson, peter vroom, fiona spence",,,1989,13+,2 Seasons,"drama, romance","""home and away"" chronicles the lives, loves, happiness and heart-breaks of the residents of summer bay, a small coastal town just outside of sydney in new south wales, australia.",13,2,season
2200,as2201,s2201,movie,home,frank lin,"heather langenkamp, samantha mumba, aaron hill",,,2016,16+,87 min,"horror, suspense","carrie, a religious fundamentalist, is given a new stepsister after her mother remarries - to a woman. forced to move into a new house with people she cannot accept, carrie must overcome her fears and beliefs to save her new sister from the paranormal forces that now haunt them.",2,87,min
2201,as2202,s2202,movie,holy hail,,,,,2011,nr,26 min,music videos and concerts,holy hail rain catchy as can be disco dance beats and furiously fuzzy bass grooves down on brooklyn's luna lounge.,15,26,min
2202,as2203,s2203,movie,holly's holiday,jim fall,"claire coffee, ryan mcpartlin, gabrielle dennis",,,2013,g,85 min,drama,"nyc ad exec holly maddux dreams of the perfect life, the perfect job, and of course, the perfect man to sweep her off her feet.",4,85,min
2203,as2204,s2204,tv show,hold the dream,,"jenny seagrove, deborah kerr, fiona fullerton, stephen collins, nigel havers, suzanna hamilton, claire bloom, liam neeson, james brolin, john mills",,,1986,16+,1 Season,"drama, romance","paula fairley, now head of the harte chain of department stores, has taken on the burden of preserving emma's legacy. however, she suffers dissent within her extended family, in particular from her devious cousin jonathan ainsley. her marriage to jim fairley is unhappy, leading her into the arms of her childhood sweetheart, shane o'neill, grandson of blackie o'neill.",82,1,season
2204,as2205,s2205,tv show,hoarders,,"matt paxton, robin zasio",,,2012,tv-pg,5 Seasons,"documentary, drama, unscripted","hoarders profiles adults who suffer from extreme hoarding, a mental disorder marked by an obsessive need to collect things, even if the items are worthless, hazardous, or unsanitary.",26,5,season
2205,as2206,s2206,tv show,hitorijime my hero,,,,,2017,tv-14,1 Season,"anime, comedy, international","high schooler masahiro setagawa is a fairly helpless delinquent, so much so that the neighborhood bullies use him to run their errands. his life changes when he meets high school teacher kosuke oshiba.",91,1,season
2206,as2207,s2207,tv show,hitler's bodyguard,,robert powell,,,2008,tv-14,1 Season,"documentary, drama, special interest",this dramatic and in-depth series analyzes the motives and methodology of the individuals and organizations that planned to kill hitler.,47,1,season
2207,as2208,s2208,tv show,historic hotels of america,,,,,2008,tv-g,1 Season,"documentary, special interest","produced in cooperation with the national trust for historic preservation and shot entirely on location throughout the us, this series features some of the most prestigious and historic hotels in the nation. each program highlights the facilities and unique history of the hotel and surrounding region as well as it's cuisine and special amenities that make them true american treasures.",47,1,season
2208,as2209,s2209,movie,hirokin: the last samurai,alejo mo-sun,"wes bentley, julian sands, jessica szohr, angus macfadyen",,,2012,r,106 min,"fantasy, science fiction",a reluctant samurai with a dark past sets off on a mission to fulfill his destiny.,29,106,min
2209,as2210,s2210,movie,hippi,t n krishna,"karthikeya, digangana suryavanshi, j.d.chakaravarthi",,,2019,18+,141 min,"comedy, international",hippi is about the live-in relationship between an energetic youngster and a confident girl.,79,141,min
2210,as2211,s2211,movie,highlander: the source,brett leonard,"adrian paul, thekla reuten, peter wingfield, jim byrnes, cristian solimeno",,,2007,r,86 min,"action, science fiction","the world is falling into chaos and duncan macleod, the highlander, roams a crumbling city and remembers happier times before the love of his life left.",26,86,min
2211,as2212,s2212,movie,highlander 2,russell mulcahy,"sean connery, christopher lambert, virginia madsen, michael ironside",,,1991,16+,110 min,"action, science fiction",prepare to experience one of the most spectacular cinematic adventures...it's 2024 and macleod (christopher lambert) and ramirez (sean connery) are back to save planet earth.,32,110,min
2212,as2213,s2213,movie,high: the true tale of american marijuana,john holowach,,,,2010,16+,87 min,"documentary, special interest","beyond the hysteria of reefer madness and past the deceptive lessons of ""just say no"", high exposes the true story of america's war on drugs. using government statistics, expert interviews and a large dose of humor, high takes a fresh look at this hot but relevant topic.",41,87,min
2213,as2214,s2214,movie,high voltage,howard higgin,"carole lombard, william boyd, owen moore, phillips smalley, billy bevan, diane ellis",,,1929,13+,70 min,"action, drama","while crossing the sierras, a bus with a small group of passengers gets stuck in a snowstorm, and take refuge in a church. but, the church is already occupied by criminal bill (boyd), who has a small stash of food that he is reluctant to share with the group. tensions run high between girl criminal billie davis (lombard), who is being transported to jail by detective dan egan (moore), henderson the banker, gus the driver, and a girl who is on her way to get married. it turns out bill is an escaped criminal, and billie immediately falls for him. they two briefly plan to flee after the storm lets up, but both decide to serve their sentences so that they have a chance for a crime-free future together. one of carole lombard's first talking films.",96,70,min
2214,as2215,s2215,movie,high strung,michael damian,"keenan kampa, nicholas galitzine, jane seymour, sonoya mizuno, paul freeman, dave scott",,,2016,13+,96 min,drama,"when a midwest dancer and a street-wise british musician meet in new york, they immediately clash but there's an undeniable attraction as well. the two must navigate their differences for a competition that will change their lives forever.",98,96,min
2215,as2216,s2216,movie,hiding out,bob giraldi,"jon cryer, keith coogan, annabeth gish",,,1987,pg-13,99 min,"action, adventure, comedy",a very successful stock broker is called to court to testify against a mob boss and is ordered to hide out as a high school student! there's only one thing more frightening than murder: high school.,2,99,min
2216,as2217,s2217,movie,hidden poland,john feist,peter greenberg,,,2020,g,56 min,special interest,this one-hour special hosted by cbs news travel editor peter greenberg gives viewers a look at poland's enduring culture. watch peter take a hot air balloon ride over the 13th century czocha castle and glide across the tatra mountains.,5,56,min
2217,as2218,s2218,movie,hi de ho,josh binney,"cab calloway, ida james, jeni le gon, george wiltshire, peters sisters, william campbell, virginia girvin",,,1947,13+,71 min,"arts, entertainment, and culture, drama","cab calloway plays himself in a plot about jealousy, night clubs, and gangsters. ends with a series of musical numbers.",55,71,min
2218,as2219,s2219,movie,heterosexual jill,michelle ehlen,"jen mcpherson, michelle ehlen, keye chen, shaela cook, geovanni gopradi, lauren nash, katy dore, shaun landry, ken rambo",,,2014,18+,79 min,"arts, entertainment, and culture, comedy, lgbtq","unable to make progress with her ex-lesbian conversion path, a neurotic ""all american"" jill tracks down her ex-girlfriend jamie to prove to herself that she is no longer attracted to her. strung along by guilt and desire, jamie agrees to the preposterous plan of ""dating"" jill so that jill can close this chapter of her life and move forward with men.",79,79,min
2219,as2220,s2220,movie,hesburgh,patrick creadon,"ted koppel, ken woodward, tim roemer",,,2019,13+,106 min,documentary,"amidst some of the most tumultuous times in our nation's history, rev. theodore hesburgh, longtime president of the university of notre dame, finds himself in the eye of the storm as he works to advance the causes of peace and equal rights.",77,106,min
2220,as2221,s2221,movie,heroes of the alamo,harry fraser,"earle hodgins, rex lease, lane chandler, roger williams, bruce warren, ruth findley",,,1937,13+,118 min,"action, drama, military and war","the story of the events leading up to, and during, the attack on the alamo by the mexican army in 1836, from the perspective of two newlyweds. includes william b. travis' (lease) famous ""line in the sand"" speech, with jim bowie (williams) and davy crockett (chandler) crossing that line, and the siege of the alamo by general santa anna's 15,000 troops against the 183 defenders, who all die in the last stand.",44,118,min
2221,as2222,s2222,movie,hero,p.s. mithran,"sivakarthikeyan, arjun sarja, abhay deol, kalyani priyadarshan, ivana",india,,2019,16+,159 min,"action, drama, international","set in chennai sub-urbs, the story of ‘hero’ missions a racy journey of sakthi (sivakarthikeyan) who takes it upon himself to safeguard the current education system, one that could potentially be the most rewarding to all stakeholders in society, from the ensuing conflicts that erupts between him and mahadev (abhay deol), the gatekeeper of corporate lobbying.",91,159,min
